Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1538336122510,281119900059401,3.6801605,3.7184448,9.231506
android.sensor.accelerometer,1538336122511,281119919926344,3.5126648,3.7902374,9.243469
android.sensor.accelerometer,1538336122545,281119939762770,3.390625,3.8428802,9.305695
android.sensor.accelerometer,1538336122545,281119959599196,3.3714905,3.9553375,9.236298
android.sensor.accelerometer,1538336122564,281119979435622,3.3236237,4.0701904,9.116653
android.sensor.accelerometer,1538336122584,281119999272048,3.1992035,4.297516,9.188446
android.sensor.accelerometer,1538336122605,281120019108473,3.4576263,4.352539,9.547363
android.sensor.accelerometer,1538336122626,281120038944899,4.3573303,4.4865417,9.968506
android.sensor.accelerometer,1538336122648,281120058781325,4.5726776,4.548752,10.363312
android.sensor.accelerometer,1538336122670,281120078617751,4.9076843,4.5918274,10.688736
android.sensor.accelerometer,1538336122686,281120098454176,5.8408813,4.7760773,10.289139
android.sensor.accelerometer,1538336122707,281120118290602,6.599411,4.9076843,9.477966
android.sensor.accelerometer,1538336122727,281120138157546,6.7333984,4.8957214,9.176468
android.sensor.accelerometer,1538336122747,281120157993971,6.8410797,4.8382874,8.949158
android.sensor.accelerometer,1538336122766,281120177830397,8.238495,4.943573,9.619141
android.sensor.accelerometer,1538336122786,281120197697340,10.95195,5.419739,10.372879
android.sensor.accelerometer,1538336122807,281120217533766,14.112869,5.924637,10.035492
android.sensor.accelerometer,1538336122826,281120237370192,16.768906,6.2883453,9.236298
android.sensor.accelerometer,1538336122893,281120257206618,17.893524,6.1830597,8.149948
android.sensor.accelerometer,1538336122893,281120277043044,17.32164,5.517853,5.761917
android.sensor.accelerometer,1538336122893,281120296879469,15.567703,4.6660004,2.5435638
android.sensor.accelerometer,1538336122904,281120316715895,11.944977,3.7088776,-0.30389404
android.sensor.accelerometer,1538336122927,281120336552321,8.824738,2.9647064,-2.0434723
android.sensor.accelerometer,1538336122944,281120356388747,6.008377,2.009964,-2.9623108
android.sensor.accelerometer,1538336122963,281120376225173,3.0580292,1.6079712,-3.3834534
android.sensor.accelerometer,1538336122982,281120396061598,0.0382843,1.1437683,-3.7423706
android.sensor.accelerometer,1538336123004,281120415898024,-0.87815857,1.5194397,-4.508072
android.sensor.accelerometer,1538336123026,281120435764967,-0.026321411,1.7371826,-7.247864
android.sensor.accelerometer,1538336123044,281120455601393,-1.1006927,1.5553284,-6.948761
android.sensor.accelerometer,1538336123068,281120475437819,-1.7252197,1.2370911,-4.409973
android.sensor.accelerometer,1538336123084,281120495304762,-2.2085724,0.8757782,-2.170288
android.sensor.accelerometer,1538336123104,281120515141188,-1.931015,0.7992096,-0.65563965
android.sensor.accelerometer,1538336123125,281120534977614,-0.33259583,1.1413727,-1.3878326
android.sensor.accelerometer,1538336123144,281120554814040,2.148758,0.99780273,-3.156128
android.sensor.accelerometer,1538336123167,281120574650465,3.247055,0.026321411,-2.4957123
android.sensor.accelerometer,1538336123184,281120594486891,4.5607147,-0.7920227,-0.36849976
android.sensor.accelerometer,1538336123204,281120614323317,5.7332,-1.105484,0.0765686
android.sensor.accelerometer,1538336123222,281120634159743,6.221344,-1.002594,-0.07896423
android.sensor.accelerometer,1538336123243,281120653996169,8.147568,-1.1437683,-0.66760254
android.sensor.accelerometer,1538336123265,281120673832594,9.530609,-2.0817566,-0.5886383
android.sensor.accelerometer,1538336123285,281120693669020,10.997406,-3.7854462,0.5383911
android.sensor.accelerometer,1538336123304,281120713535964,12.612564,-4.084549,3.8285217
android.sensor.accelerometer,1538336123321,281120733372389,13.177277,-3.2805634,3.5150604
android.sensor.accelerometer,1538336123343,281120753208815,12.703491,-3.739975,2.5866394
android.sensor.accelerometer,1538336123367,281120773075758,12.078964,-5.079956,3.4073792
android.sensor.accelerometer,1538336123381,281120792912184,12.571884,-6.735794,4.5009003
android.sensor.accelerometer,1538336123400,281120812748610,13.761124,-8.386841,3.974472
android.sensor.accelerometer,1538336123418,281120832585036,15.026932,-9.415756,2.7445679
android.sensor.accelerometer,1538336123438,281120852421462,14.914459,-10.82753,4.0390778
android.sensor.accelerometer,1538336123459,281120872257887,17.479568,-12.591034,4.125229
android.sensor.accelerometer,1538336123481,281120892094313,20.472992,-14.565109,5.967697
android.sensor.accelerometer,1538336123499,281120911930739,20.75534,-16.163513,10.1479645
android.sensor.accelerometer,1538336123520,281120931767165,20.300705,-17.48436,13.239487
android.sensor.accelerometer,1538336123539,281120951603590,20.336594,-19.54457,15.548569
android.sensor.accelerometer,1538336123559,281120971440016,20.762527,-22.442291,17.158936
android.sensor.accelerometer,1538336123579,281120991276442,20.121246,-26.883362,17.953354
android.sensor.accelerometer,1538336123599,281121011143385,20.21457,-33.92305,18.690338
android.sensor.accelerometer,1538336123619,281121030979811,22.344177,-44.13083,21.533005
android.sensor.accelerometer,1538336123638,281121050816237,28.14917,-57.406204,19.838898
android.sensor.accelerometer,1538336123655,281121070683180,39.172897,-70.70073,13.998016
android.sensor.accelerometer,1538336123676,281121090519606,47.46164,-78.08499,11.112274
android.sensor.accelerometer,1538336123698,281121110356032,46.956757,-78.39844,10.095322
android.sensor.accelerometer,1538336123718,281121130192458,39.838104,-77.611206,1.9812622
android.sensor.accelerometer,1538336123739,281121150028883,33.84169,-68.90134,-6.3792725
android.sensor.accelerometer,1538336123758,281121169865309,36.4068,-58.320267,-4.811966
android.sensor.accelerometer,1538336123778,281121189701735,33.822556,-48.114883,-5.132599
android.sensor.accelerometer,1538336123797,281121209538161,24.622147,-37.012177,-10.88974
android.sensor.accelerometer,1538336123817,281121229374587,20.145172,-27.562927,-7.951355
android.sensor.accelerometer,1538336123838,281121249211012,16.230515,-21.652649,-6.6927185
android.sensor.accelerometer,1538336123856,281121269047438,12.600601,-16.886154,-9.188446
android.sensor.accelerometer,1538336123876,281121288914381,9.9756775,-12.210571,-10.387238
android.sensor.accelerometer,1538336123898,281121308750807,7.7766724,-8.499313,-10.29393
android.sensor.accelerometer,1538336123916,281121328587233,5.7475586,-6.1902313,-9.202789
android.sensor.accelerometer,1538336123936,281121348423659,4.266403,-4.0175476,-9.061615
android.sensor.accelerometer,1538336123957,281121368290602,2.9479523,-1.8640137,-8.750549
android.sensor.accelerometer,1538336123976,281121388127028,2.732605,0.057434082,-7.779068
android.sensor.accelerometer,1538336123995,281121407963454,2.720642,1.8687897,-7.389038
android.sensor.accelerometer,1538336124016,281121427799880,2.9359894,3.1489563,-6.879364
android.sensor.accelerometer,1538336124035,281121447636305,2.8307037,3.9553375,-6.072983
android.sensor.accelerometer,1538336124055,281121467472731,2.3856506,4.936386,-5.3694916
android.sensor.accelerometer,1538336124076,281121487309157,2.7110748,6.1782684,-4.5296173
