Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1538336411733,281409130295525,-0.045715332,0.012573242,-0.18591309
android.sensor.gyroscope,1538336411735,281409150131951,-0.046936035,-0.0063476562,-0.21644592
android.sensor.gyroscope,1538336411755,281409169968377,-0.062820435,-0.021621704,-0.22193909
android.sensor.gyroscope,1538336411776,281409189804803,-0.082977295,0.008911133,-0.18530273
android.sensor.gyroscope,1538336411796,281409209641229,-0.09031677,0.018676758,-0.13520813
android.sensor.gyroscope,1538336411817,281409229508172,-0.059158325,-0.017349243,-0.108932495
android.sensor.gyroscope,1538336411841,281409249344598,-0.0060272217,-0.049118042,-0.09915161
android.sensor.gyroscope,1538336411860,281409269181023,0.025741577,-0.041778564,-0.069229126
android.sensor.gyroscope,1538336411878,281409289017449,0.04650879,-0.027130127,-0.0093688965
android.sensor.gyroscope,1538336411898,281409308853875,0.08255005,-0.02835083,0.047439575
android.sensor.gyroscope,1538336411917,281409328690301,0.12715149,-0.050338745,0.06515503
android.sensor.gyroscope,1538336411938,281409348526727,0.1479187,-0.08760071,0.059661865
android.sensor.gyroscope,1538336411958,281409368363152,0.13142395,-0.11752319,0.04499817
android.sensor.gyroscope,1538336411977,281409388199578,0.089279175,-0.12852478,0.012634277
android.sensor.gyroscope,1538336411998,281409408036004,0.036743164,-0.14440918,0.018112183
android.sensor.gyroscope,1538336412018,281409427902947,-0.019454956,-0.27452087,0.07369995
android.sensor.gyroscope,1538336412040,281409447739373,-0.034118652,-0.5659027,0.21664429
android.sensor.gyroscope,1538336412057,281409467575799,0.12226868,-1.0332336,0.47381592
android.sensor.gyroscope,1538336412077,281409487412225,0.5510864,-1.6312561,0.70350647
android.sensor.gyroscope,1538336412144,281409507248650,1.135086,-2.2708435,0.8880005
android.sensor.gyroscope,1538336412144,281409527085076,1.7312927,-2.7784882,1.2105408
android.sensor.gyroscope,1538336412144,281409546921502,2.5425262,-2.2659607,1.0816498
android.sensor.gyroscope,1538336412153,281409566757928,3.1314087,-1.2103729,0.20687866
android.sensor.gyroscope,1538336412174,281409586594354,3.2254791,-0.5713959,-0.6917114
android.sensor.gyroscope,1538336412193,281409606430779,2.9059906,-0.799881,-0.87924194
android.sensor.gyroscope,1538336412213,281409626267205,2.7209015,-0.64471436,-0.9867554
android.sensor.gyroscope,1538336412234,281409646103631,3.1613312,-0.37409973,-1.2983093
android.sensor.gyroscope,1538336412254,281409665940057,3.8229218,-0.6001129,-1.3147888
android.sensor.gyroscope,1538336412276,281409685776482,4.5467987,-0.9635773,-1.1608582
android.sensor.gyroscope,1538336412295,281409705643426,5.2156982,-1.4296722,-1.1309204
android.sensor.gyroscope,1538336412315,281409725510369,5.6579742,-1.7809296,-1.2427216
android.sensor.gyroscope,1538336412334,281409745346795,5.7856445,-1.8524017,-1.3361816
android.sensor.gyroscope,1538336412351,281409765183221,5.8418427,-1.7888794,-1.4045868
android.sensor.gyroscope,1538336412372,281409785019646,5.940796,-1.8407898,-1.3557281
android.sensor.gyroscope,1538336412393,281409804856072,6.0672455,-2.068039,-1.2494354
android.sensor.gyroscope,1538336412412,281409824692498,6.1955414,-2.4718323,-1.2109528
android.sensor.gyroscope,1538336412431,281409844528924,6.251114,-2.8658447,-1.20607
android.sensor.gyroscope,1538336412452,281409864365350,6.1045227,-3.0246582,-1.2653198
android.sensor.gyroscope,1538336412472,281409884201775,5.9554596,-3.1737213,-1.3343353
android.sensor.gyroscope,1538336412492,281409904038201,5.785019,-3.5048065,-1.391159
android.sensor.gyroscope,1538336412514,281409923874627,5.566345,-4.0118256,-1.4125366
android.sensor.gyroscope,1538336412533,281409943711053,5.4044495,-4.578705,-1.3532867
android.sensor.gyroscope,1538336412551,281409963547479,5.262726,-4.8016815,-1.2463837
android.sensor.gyroscope,1538336412569,281409983383904,4.9279785,-4.4504395,-1.0783844
android.sensor.gyroscope,1538336412589,281410003250848,4.2584686,-3.3966827,-0.6788788
android.sensor.gyroscope,1538336412612,281410023087273,3.2694702,-1.9855652,-0.21156311
android.sensor.gyroscope,1538336412632,281410042923699,2.712967,-1.2176971,0.23191833
android.sensor.gyroscope,1538336412654,281410062760125,2.5920105,-1.2659607,0.6216583
android.sensor.gyroscope,1538336412669,281410082596551,2.3849182,-1.5506287,1.0052795
android.sensor.gyroscope,1538336412688,281410102432977,2.174179,-1.5976715,1.3168182
android.sensor.gyroscope,1538336412708,281410122269402,1.9524384,-1.2519073,1.7212219
android.sensor.gyroscope,1538336412731,281410142105828,1.5736847,-0.61050415,2.3363647
android.sensor.gyroscope,1538336412751,281410161942254,1.4240265,-0.34111023,2.9747314
android.sensor.gyroscope,1538336412773,281410181778680,1.611557,-0.5903473,3.5599365
android.sensor.gyroscope,1538336412791,281410201645623,1.8516388,-0.9141083,4.0749054
android.sensor.gyroscope,1538336412820,281410221482049,1.9004974,-0.9849701,4.5263367
android.sensor.gyroscope,1538336412831,281410241318475,1.769165,-0.69296265,5.05719
android.sensor.gyroscope,1538336412851,281410261154900,1.4991608,-0.35638428,5.777405
android.sensor.gyroscope,1538336412869,281410281021844,1.3238373,-0.3294983,6.515335
android.sensor.gyroscope,1538336412889,281410300858270,1.1295929,-0.21038818,7.137192
android.sensor.gyroscope,1538336412911,281410320694695,0.680603,0.041290283,7.8280945
android.sensor.gyroscope,1538336412930,281410340531121,-0.43240356,0.9111786,8.657043
android.sensor.gyroscope,1538336412949,281410360367547,-2.3450317,2.4884338,9.565414
android.sensor.gyroscope,1538336412971,281410380203973,-4.4482727,3.7199554,10.113968
android.sensor.gyroscope,1538336412990,281410400040398,-5.7805786,3.229416,9.614273
android.sensor.gyroscope,1538336413009,281410419876824,-6.654724,2.577011,8.071823
android.sensor.gyroscope,1538336413030,281410439713250,-7.0841675,2.8677826,6.021744
android.sensor.gyroscope,1538336413050,281410459549676,-6.1043396,3.1738281,4.063904
android.sensor.gyroscope,1538336413069,281410479386102,-4.4904175,2.776764,2.7047272
android.sensor.gyroscope,1538336413090,281410499222527,-2.5771637,2.0657196,1.3101044
android.sensor.gyroscope,1538336413109,281410519058953,-1.2454681,1.610611,-0.05090332
android.sensor.gyroscope,1538336413129,281410538895379,-0.55519104,1.195221,-0.89268494
android.sensor.gyroscope,1538336413150,281410558731805,-0.3303833,1.0748749,-1.1382446
android.sensor.gyroscope,1538336413169,281410578598748,-0.40368652,1.390091,-1.0710602
android.sensor.gyroscope,1538336413188,281410598435174,-0.2961731,1.951477,-0.78822327
android.sensor.gyroscope,1538336413210,281410618271600,-0.1306305,2.4065857,-0.4180298
android.sensor.gyroscope,1538336413228,281410638108025,-0.099472046,2.6338196,-0.053955078
android.sensor.gyroscope,1538336413249,281410657944451,0.14425659,2.205597,0.015075684
android.sensor.gyroscope,1538336413268,281410677811395,1.0636139,1.6161041,-0.18652344
android.sensor.gyroscope,1538336413288,281410697647820,2.3213959,1.7346191,-0.4174347
android.sensor.gyroscope,1538336413307,281410717484246,3.3843079,2.6423798,-0.3575592
android.sensor.gyroscope,1538336413328,281410737320672,4.18454,3.377243,-0.13214111
android.sensor.gyroscope,1538336413348,281410757157098,4.8992615,3.4077911,0.02178955
android.sensor.gyroscope,1538336413365,281410776993523,5.626816,3.1738281,0.19648743
android.sensor.gyroscope,1538336413385,281410796829949,6.420944,3.1891022,0.41212463
android.sensor.gyroscope,1538336413405,281410816666375,7.106949,3.3430328,0.33148193
android.sensor.gyroscope,1538336413425,281410836502801,7.0764008,2.1652832,-0.4546814
android.sensor.gyroscope,1538336413445,281410856369744,7.1350555,0.4884491,-1.2133942
android.sensor.gyroscope,1538336413465,281410876206170,7.6707916,0.5318146,-1.8377075
android.sensor.gyroscope,1538336413484,281410896042596,7.039749,1.9160461,-2.103424
android.sensor.gyroscope,1538336413505,281410915879021,5.524185,3.0088959,-1.8743591
android.sensor.gyroscope,1538336413525,281410935715447,4.821686,2.846405,-1.6355133
android.sensor.gyroscope,1538336413544,281410955551873,4.3617096,1.4591217,-1.6544342
android.sensor.gyroscope,1538336413565,281410975388299,3.6995087,0.28808594,-1.6428375
android.sensor.gyroscope,1538336413584,281410995224725,2.6756897,0.35710144,-1.2647095
android.sensor.gyroscope,1538336413603,281411015061150,1.4869385,0.7150879,-0.66360474
android.sensor.gyroscope,1538336413624,281411034897576,0.87057495,0.6429901,-0.13581848
android.sensor.gyroscope,1538336413643,281411054734002,0.76672363,0.19828796,0.20870972
android.sensor.gyroscope,1538336413662,281411074570428,0.6292877,-0.27391052,0.3339386
android.sensor.gyroscope,1538336413684,281411094406854,0.40875244,-0.50177,0.22642517
android.sensor.gyroscope,1538336413703,281411114243279,0.19128418,-0.5243683,0.16656494
android.sensor.gyroscope,1538336413722,281411134110223,-0.14712524,-0.4577942,0.62409973
android.sensor.gyroscope,1538336413743,281411153977166,-0.66148376,-0.49137878,1.4897003
android.sensor.gyroscope,1538336413762,281411173813592,-1.1434479,-0.5732422,2.140274
android.sensor.gyroscope,1538336413782,281411193650018,-1.6651459,-0.37226868,2.5703278
android.sensor.gyroscope,1538336413803,281411213486443,-2.9186401,-0.021011353,3.3210907
android.sensor.gyroscope,1538336413822,281411233322869,-4.8496094,0.33572388,4.348572
android.sensor.gyroscope,1538336413843,281411253159295,-6.586319,0.8195343,5.1262054
android.sensor.gyroscope,1538336413865,281411272995721,-7.9491577,1.1885071,5.811615
android.sensor.gyroscope,1538336413883,281411292832146,-9.439682,2.2941742,6.6142883
android.sensor.gyroscope,1538336413903,281411312668572,-10.959534,3.7401123,6.5996246
android.sensor.gyroscope,1538336413922,281411332504998,-11.127518,3.664978,5.352234
android.sensor.gyroscope,1538336413942,281411352341424,-9.007187,1.5012665,3.5055695
android.sensor.gyroscope,1538336413961,281411372177850,-5.511795,-0.1835022,1.4206696
android.sensor.gyroscope,1538336413979,281411392014275,-3.0334778,0.20317078,-0.011199951
android.sensor.gyroscope,1538336414002,281411411850701,-1.824585,1.4804993,-0.38504028
android.sensor.gyroscope,1538336414021,281411431717645,-0.77449036,2.2440796,-0.5121155
android.sensor.gyroscope,1538336414042,281411451554070,0.09599304,2.7559967,-0.70513916
android.sensor.gyroscope,1538336414061,281411471390496,0.30429077,3.5434113,-0.8896332
android.sensor.gyroscope,1538336414082,281411491226922,-0.042663574,4.6069336,-0.98187256
android.sensor.gyroscope,1538336414103,281411511063348,-0.42874146,4.9575653,-0.8590851
android.sensor.gyroscope,1538336414121,281411530899773,-0.75128174,4.251404,-0.63612366
android.sensor.gyroscope,1538336414140,281411550736199,-0.7970886,3.4640045,-0.53837585
android.sensor.gyroscope,1538336414162,281411570572625,-0.42079163,3.246521,-0.57502747
android.sensor.gyroscope,1538336414180,281411590409051,-0.111083984,3.9038239,-0.56036377
android.sensor.gyroscope,1538336414200,281411610245477,-0.12452698,4.810959,-0.3697815
android.sensor.gyroscope,1538336414220,281411630081902,-0.18927002,4.8708344,-0.09182739
android.sensor.gyroscope,1538336414239,281411649918328,-0.15200806,4.2300262,0.012008667
android.sensor.gyroscope,1538336414259,281411669785271,-0.22225952,3.5434113,0.008956909
android.sensor.gyroscope,1538336414280,281411689621697,-0.25219727,2.8018036,-0.029525757
android.sensor.gyroscope,1538336414301,281411709488641,-0.1318512,2.5085907,-0.008758545
android.sensor.gyroscope,1538336414319,281411729325066,-0.059768677,2.1640625,0.18304443
android.sensor.gyroscope,1538336414339,281411749161492,-0.002960205,1.7523346,0.29849243
android.sensor.gyroscope,1538336414358,281411768997918,0.09660339,1.2966309,0.28323364
android.sensor.gyroscope,1538336414378,281411788834344,0.1503601,0.88734436,0.34858704
android.sensor.gyroscope,1538336414398,281411808670770,0.11798096,0.7193451,0.43778992
android.sensor.gyroscope,1538336414417,281411828507195,0.041015625,0.82380676,0.478714
android.sensor.gyroscope,1538336414437,281411848343621,0.012924194,0.83236694,0.40663147
android.sensor.gyroscope,1538336414457,281411868180047,0.12286377,0.5892334,0.29727173
android.sensor.gyroscope,1538336414476,281411888016473,0.22610474,0.32717896,0.23008728
android.sensor.gyroscope,1538336414504,281411907852898,0.15769958,0.29174805,0.19404602
android.sensor.gyroscope,1538336414516,281411927689324,-0.04449463,0.46829224,0.13417053
android.sensor.gyroscope,1538336414533,281411947525750,-0.21064758,0.30152893,0.0743103
android.sensor.gyroscope,1538336414552,281411967362176,-0.29678345,-0.122406006,0.067596436
android.sensor.gyroscope,1538336414571,281411987198602,-0.07199097,-0.27146912,0.087142944
