Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1538336456169,281453571234402,0.08377075,-0.14195251,-0.12176514
android.sensor.gyroscope,1538336456176,281453591070828,0.07400513,-0.28674316,-0.17063904
android.sensor.gyroscope,1538336456195,281453610907253,0.09843445,-0.48405457,-0.1761322
android.sensor.gyroscope,1538336456217,281453630743679,0.1613617,-0.7668915,-0.16331482
android.sensor.gyroscope,1538336456236,281453650580105,0.23710632,-0.9373169,-0.21766663
android.sensor.gyroscope,1538336456259,281453670416531,0.2939148,-0.9373169,-0.30441284
android.sensor.gyroscope,1538336456277,281453690252956,0.39042664,-0.97335815,-0.38871765
android.sensor.gyroscope,1538336456295,281453710089382,0.49549866,-1.0057373,-0.4681244
android.sensor.gyroscope,1538336456316,281453729925808,0.5688019,-1.2513123,-0.5829773
android.sensor.gyroscope,1538336456339,281453749762234,0.6323395,-1.5805664,-0.7460785
android.sensor.gyroscope,1538336456359,281453769629177,0.6225586,-1.5390167,-0.8089905
android.sensor.gyroscope,1538336456379,281453789465603,0.59324646,-1.1981506,-0.75157166
android.sensor.gyroscope,1538336456397,281453809302029,0.6317291,-1.1352386,-0.6355133
android.sensor.gyroscope,1538336456417,281453829138454,0.78260803,-1.5585632,-0.63856506
android.sensor.gyroscope,1538336456438,281453848974880,0.89868164,-2.5304718,-0.70513916
android.sensor.gyroscope,1538336456468,281453868811306,0.83514404,-2.8200226,-0.818161
android.sensor.gyroscope,1538336456478,281453888647732,0.64515686,-2.2812347,-0.7106476
android.sensor.gyroscope,1538336456498,281453908484158,0.83636475,-1.9580841,-0.71920776
android.sensor.gyroscope,1538336456516,281453928320583,1.2285461,-2.5176392,-0.86213684
android.sensor.gyroscope,1538336456537,281453948157009,1.4832764,-3.602539,-1.0881653
android.sensor.gyroscope,1538336456572,281453967993435,1.4649506,-4.244568,-1.5860138
android.sensor.gyroscope,1538336456573,281453987829861,1.1955566,-4.16333,-2.3160095
android.sensor.gyroscope,1538336456594,281454007666286,0.55841064,-3.369812,-3.0007935
android.sensor.gyroscope,1538336456613,281454027502712,-0.18499756,-2.5671082,-3.5145416
android.sensor.gyroscope,1538336456636,281454047339138,-0.95347595,-2.2757416,-3.8957214
android.sensor.gyroscope,1538336456655,281454067206081,-2.0237122,-2.1431732,-4.3819733
android.sensor.gyroscope,1538336456675,281454087073025,-3.0768585,-1.5487976,-4.8401184
android.sensor.gyroscope,1538336456694,281454106909451,-3.791565,-0.8188019,-5.0056763
android.sensor.gyroscope,1538336456716,281454126745876,-3.933899,-0.41197205,-4.8395233
android.sensor.gyroscope,1538336456741,281454146582302,-3.7225494,-0.34294128,-4.1266327
android.sensor.gyroscope,1538336456755,281454166418728,-3.8013458,-0.20365906,-3.2408752
android.sensor.gyroscope,1538336456775,281454186255154,-4.2894287,0.17630005,-2.7228546
android.sensor.gyroscope,1538336456797,281454206091579,-4.72316,0.6246643,-2.6306152
android.sensor.gyroscope,1538336456814,281454225928005,-4.6858826,0.65093994,-2.7240753
android.sensor.gyroscope,1538336456838,281454245764431,-3.8905334,0.5287628,-2.5994568
android.sensor.gyroscope,1538336456854,281454265600857,-2.9772797,0.55197144,-2.2017822
android.sensor.gyroscope,1538336456873,281454285437283,-2.7549286,0.67048645,-1.7680664
android.sensor.gyroscope,1538336456897,281454305273708,-2.9919434,1.1304626,-1.1663513
android.sensor.gyroscope,1538336456913,281454325110134,-3.2851715,1.598999,-0.3600006
android.sensor.gyroscope,1538336456933,281454344977078,-3.2026978,1.832962,0.49214172
android.sensor.gyroscope,1538336456958,281454364813503,-2.4293365,1.7767639,1.2972717
android.sensor.gyroscope,1538336456977,281454384649929,-1.0744171,1.8128204,1.94664
android.sensor.gyroscope,1538336456994,281454404486355,0.614624,2.0461578,2.4335022
android.sensor.gyroscope,1538336457017,281454424322781,2.3140717,2.113968,2.8195648
android.sensor.gyroscope,1538336457033,281454444159206,3.6396484,1.9417114,3.0828552
android.sensor.gyroscope,1538336457055,281454463995632,4.8290253,1.2758636,3.0144348
android.sensor.gyroscope,1538336457073,281454483832058,5.9603424,1.0058594,3.1549377
android.sensor.gyroscope,1538336457094,281454503668484,6.807007,1.1304626,3.4047852
android.sensor.gyroscope,1538336457110,281454523504910,7.3470306,1.0327301,3.4945831
android.sensor.gyroscope,1538336457129,281454543341335,7.8876343,0.26791382,3.2294617
android.sensor.gyroscope,1538336457151,281454563177761,8.4435425,-0.3001709,2.7829132
android.sensor.gyroscope,1538336457172,281454583014187,9.050735,-0.4113617,2.357132
android.sensor.gyroscope,1538336457192,281454602881130,9.475296,-0.7522278,1.7798615
android.sensor.gyroscope,1538336457213,281454622717556,9.245605,-0.52619934,1.1176758
android.sensor.gyroscope,1538336457232,281454642584499,8.687271,-0.54940796,0.44511414
android.sensor.gyroscope,1538336457251,281454662420925,8.384277,-1.5549011,-0.1431427
android.sensor.gyroscope,1538336457272,281454682257351,8.488129,-2.2653503,-0.57014465
android.sensor.gyroscope,1538336457290,281454702093777,8.811279,-2.7589417,-0.82914734
android.sensor.gyroscope,1538336457312,281454721930203,8.804565,-3.6520233,-1.3025818
android.sensor.gyroscope,1538336457332,281454741766628,7.929184,-3.234192,-1.7478943
android.sensor.gyroscope,1538336457351,281454761603054,6.1057434,-1.576294,-1.5677032
android.sensor.gyroscope,1538336457372,281454781439480,4.740448,-0.1346283,-1.0099792
android.sensor.gyroscope,1538336457391,281454801275906,4.310379,0.5195923,-0.42292786
android.sensor.gyroscope,1538336457410,281454821112331,4.266403,0.17996216,-0.020355225
android.sensor.gyroscope,1538336457431,281454840948757,4.221817,-0.30934143,0.22398376
android.sensor.gyroscope,1538336457449,281454860785183,3.9634094,-0.34965515,0.49214172
android.sensor.gyroscope,1538336457469,281454880621609,3.4692078,0.06694031,0.9362488
android.sensor.gyroscope,1538336457488,281454900458035,2.8332977,0.5886383,1.6204224
android.sensor.gyroscope,1538336457507,281454920324978,2.089264,1.0412903,2.409668
android.sensor.gyroscope,1538336457527,281454940161404,1.4173126,1.4297943,3.1054535
android.sensor.gyroscope,1538336457549,281454959997829,0.8583679,1.5806885,3.672943
android.sensor.gyroscope,1538336457568,281454979834255,0.40081787,1.4670563,4.1885223
